run_id,task_category,model_slug,is_done,done_reason,total_duration_s,load_duration_s,input_token_count,input_token_duration_s,output_token_count,output_token_duration_s,is_thinking,output_char_count,thinking_char_count,generation_limit_reached,final_content_empty,generation_failure,reasoning_limit_failure,truncated_response,latency_s,cc_duration_s,carbon_emissions_grams,emissions_rate_grams_per_s,mean_cpu_power_w,mean_gpu_power_w,mean_ram_power_w,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,total_energy_consumed_kwh,cpu_util_percent,gpu_util_percent,ram_util_percent,avg_ram_used_gb
M2S__UP016,summarization,gemma4:12b,True,stop,4.918131049,0.859934761,3358,0.276082,303,3.710941,True,193,1024,False,False,False,False,False,4.920925111975521,6.431626543984748,0.1688734385401698,0.02625672330090599,12.502882317500001,218.2860553013961,20.0,2.0586419791801312e-05,0.0003897792007121481,3.292992626116353e-05,0.00044329554676511297,0.0,90.0,59.6,36.470269203186035
M2G__UP016,summarization,gemma4:12b,True,stop,6.272064601,0.882613667,3293,0.261504,414,5.065269,True,289,1399,False,False,False,False,False,6.2760103439795785,7.787465728993993,0.21797648950524184,0.027990683630706732,12.502794323214289,234.2071600369247,20.0,2.529505330589916e-05,0.0005064370718166344,4.0459736027858324e-05,0.000572191861150392,0.0,79.83333333333333,59.5,36.460143407185875
M2G__UP017,summarization,gemma4:12b,True,stop,5.234079664,0.869189541,3601,0.297644,327,3.995677,True,312,1046,False,False,False,False,False,5.237806186021771,6.749488190049306,0.17923332801527064,0.02655509913766681,12.502593837500001,220.97270862372923,20.0,2.1690144763446914e-05,0.00041410783128625894,3.4692450555545895e-05,0.0004704904266052517,0.0,83.0,59.5,36.451517486572264
M2S__UP017,summarization,gemma4:12b,True,stop,5.146965189,0.869089456,3666,0.146248,332,4.057457,True,198,1265,False,False,False,False,False,5.1501798869576305,6.661162413016427,0.17682872980648015,0.02654622704603976,12.5024748875,220.91756027437566,20.0,2.1383220718771868e-05,0.00040858949353772545,3.420560259999345e-05,0.0004641783168564908,0.0,82.0,59.5,36.452779388427736
M2S__UP018,summarization,gemma4:12b,True,stop,6.353320216,0.820372417,3257,0.063012,450,5.399713,True,266,1680,False,False,False,False,False,6.356829725031275,7.868489534012042,0.22269604277210248,0.0283022607845489,12.502879614285716,237.13221102811434,20.0,2.5575887051976318e-05,0.0005180968033657862,4.090807548879335e-05,0.0005845807659065559,0.0,89.16666666666667,59.5,36.443990071614586
M2G__UP018,summarization,gemma4:12b,True,stop,6.772634374,0.869203538,3192,0.224218,458,5.612238,True,392,1520,False,False,False,False,False,6.7761950949789025,8.291213930002414,0.23637315669315775,0.028508872004595467,12.503162857142858,239.08677685500115,20.0,2.703196529953672e-05,0.0005502132179469044,4.323823109443765e-05,0.0006204834143408787,16.666666666666668,87.83333333333333,59.5,36.46079190572103
M2G__UP019,summarization,gemma4:12b,True,stop,12.5782534,0.793437063,3389,0.247946,948,11.472554,True,1333,3261,False,False,False,False,False,12.580392532981932,14.090944435971323,0.46038027943396187,0.032672066909773936,12.503512526923076,277.4731288272582,20.0,4.718981547849416e-05,0.0010858367020025739,7.547926919424854e-05,0.0012085057866753166,0.0,89.5,59.5,36.44957319895426
M2S__UP019,summarization,gemma4:12b,True,stop,7.407402201,0.901307868,3454,0.285321,503,6.160184,True,845,1571,False,False,False,False,False,7.411432799010072,8.922691471001599,0.2607847627938432,0.029227141120073873,12.503014775000002,245.6158043232657,20.0,2.923837220754725e-05,0.0006085593757365615,4.676653291648513e-05,0.0006845642808605938,0.0,78.0,59.5,36.450243268694194
M2S__UP020,summarization,gemma4:12b,True,stop,4.832708292,0.865199046,3294,0.262817,304,3.651378,True,146,1177,False,False,False,False,False,4.836633519968018,6.350004373991396,0.16562145789571478,0.02608210138784688,12.503096202500002,216.7289074931043,20.0,2.0297394700065e-05,0.00038199752782031027,3.246412169990233e-05,0.0004347590442202776,0.0,89.75,59.5,36.440171241760254
M2G__UP020,summarization,gemma4:12b,True,stop,8.434405607,0.915358286,3229,0.25055,600,7.210353,True,320,2201,False,False,False,False,False,8.43763034400763,9.948244197003078,0.2999273916230564,0.030148776576414356,12.50311565,254.1195917994038,20.0,3.28025234078657e-05,0.0007020422283003924,5.2469572016788234e-05,0.0007873143237250463,0.0,89.875,59.5,36.43673849105835
M2G__UP021,open_qa,gemma4:12b,True,stop,6.061069193,0.876533076,3021,0.2187,404,4.909675,True,311,1302,False,False,False,False,False,6.064740505011287,7.576170638028998,0.2096331690377606,0.02767006962402557,12.50263825357143,231.2352214033837,20.0,2.4560415106648032e-05,0.0004864440002663173,3.9286092666831493e-05,0.0005502905080397968,0.0,74.0,59.5,36.44276237487793
M2S__UP021,open_qa,gemma4:12b,True,stop,3.599681272,0.754715283,3086,0.047612,228,2.76383,True,184,748,False,False,False,False,False,3.601496082963422,5.111714367987588,0.12056608511563668,0.02358623280492527,12.50285395625,193.71840099948813,20.0,1.600062625848438e-05,0.0002748938310253024,2.5593494194456273e-05,0.00031648795147824304,0.0,88.33333333333333,59.5,36.43093236287435
M2S__UP022,open_qa,gemma4:12b,True,stop,4.767980455,0.820363927,3085,0.042396,317,3.848919,True,63,965,False,False,False,False,False,4.771636606019456,6.283020852017216,0.16320949522145808,0.025976277823279596,12.503020445,215.68158042518883,20.0,2.00717499993256e-05,0.00037625196766821745,3.210388496130084e-05,0.0004284276026288439,0.0,88.75,59.5,36.437241554260254
M2G__UP022,open_qa,gemma4:12b,True,stop,7.671414039,0.942939336,3020,0.042043,545,6.626541,True,260,1957,False,False,False,False,False,7.675097259983886,9.186763805977535,0.26682988500063154,0.029045035949113424,12.503225614062499,243.8422853200537,20.0,3.015464944635868e-05,0.0006220446643023791,4.823351208308143e-05,0.0007004328258318192,0.0,88.85714285714286,59.5,36.456205640520366
M2G__UP023,open_qa,gemma4:12b,True,stop,11.022101288,0.875934906,3025,0.209134,820,9.878406,True,1295,2671,False,False,False,False,False,11.0260941220331,12.537687198026106,0.39721345435695327,0.03168155721890153,12.503075684375,268.26191439555646,20.0,4.179317263938715e-05,0.0009340490805715973,6.684958129998349e-05,0.001042691834510968,0.0,81.45454545454545,59.5,36.44333960793235
M2S__UP023,open_qa,gemma4:12b,True,stop,8.311456973,0.848163395,3090,0.223538,586,7.17561,True,645,2106,False,False,False,False,False,8.314933004032355,9.825721284956671,0.29311317399176573,0.02983121192746699,12.502985375000002,251.14633083186195,20.0,3.237505520134788e-05,0.0006852666593228918,5.178517612221185e-05,0.0007694268906464515,6.25,88.25,59.5,36.43639039993286
M2S__UP024,open_qa,gemma4:12b,True,stop,9.446261908,0.80399004,3091,0.194967,693,8.391002,True,293,2783,False,False,False,False,False,9.449719846015796,10.960703757009469,0.3418948469024083,0.031192782368902494,12.503156525,263.83556871650933,20.0,3.6317256525009735e-05,0.0008030725869021538,5.8089738939048e-05,0.0008974795823662115,5.555555555555555,88.88888888888889,59.5,36.44115956624349
M2G__UP024,open_qa,gemma4:12b,True,stop,20.65395309,0.85019351,3026,0.217996,1618,19.52273,True,994,6263,False,False,False,False,False,20.657184050010983,22.168801610008813,0.7717417094929986,0.034812062603536094,12.50337909875,301.37810641876627,20.0,7.34849674127981e-05,0.001834808412289668,0.00011754126918321063,0.0020258346488856768,2.5,86.25,59.5,36.4401517868042
M2G__UP025,open_qa,gemma4:12b,True,stop,18.197551507,0.793451856,3024,0.195336,1410,17.155626,True,2312,4131,False,False,False,False,False,18.201281778980047,19.7122641170281,0.6744360807155864,0.034214034304308374,12.50291874875,295.61366922056857,20.0,6.495619920196291e-05,0.0016015510034623759,0.00010389857425018111,0.00177040577691452,0.0,88.44444444444444,59.5,36.44001939561632
M2S__UP025,open_qa,gemma4:12b,True,stop,8.76147671,0.834824179,3089,0.224136,625,7.639099,True,850,1980,False,False,False,False,False,8.765181070019025,10.27675158699276,0.31575457437834675,0.030725134465446842,12.503316425000001,259.52472970768696,20.0,3.3941322042225256e-05,0.0007406305925039547,5.428902357784359e-05,0.0008288609381240235,6.25,87.5,59.5,36.44123411178589
M2S__UP026,open_qa,gemma4:12b,True,stop,8.095740294,0.858160168,3088,0.222747,579,6.963721,True,792,2088,False,False,False,False,False,8.09858918597456,9.612710144952871,0.29143734834804985,0.030317917002945137,12.5028351,255.88482372888743,20.0,3.1623007415628135e-05,0.0006828202684774354,5.0584544944447574e-05,0.0007650278208375111,6.25,78.5,59.5,36.43653583526611
M2G__UP026,open_qa,gemma4:12b,True,stop,11.407883276,0.811989212,3023,0.217102,856,10.318338,True,1975,2259,False,False,False,False,False,11.411464956996497,12.923159600992221,0.41601837925818913,0.03219169244232253,12.503180965625,273.0457888628621,20.0,4.3131635689464275e-05,0.0009799341172795906,6.898931792788466e-05,0.0010920550708969396,9.090909090909092,87.72727272727273,59.5,36.44210572676225
M2G__UP027,open_qa,gemma4:12b,True,stop,3.501239869,0.867761764,3020,0.218437,194,2.348594,True,178,711,False,False,False,False,False,3.5047015479649417,5.016547031002119,0.11330787695569303,0.022586826407776813,12.502764828125,184.34717514470154,20.0,1.5669538793741853e-05,0.00025670242758391026,2.5063069600016912e-05,0.00029743503597766906,0.0,88.33333333333333,59.5,36.44696807861328
M2S__UP027,open_qa,gemma4:12b,True,stop,4.89163631,0.840189014,3085,0.047593,323,3.947177,True,199,1365,False,False,False,False,False,4.8949566329829395,6.405774083978031,0.1667365816714303,0.02602910740927749,12.503020445,216.1344964719012,20.0,2.04968487767962e-05,0.0003844041964109479,3.2785217238900566e-05,0.0004376862624266447,0.0,88.25,59.5,36.44583511352539
M2S__UP028,open_qa,gemma4:12b,True,stop,5.148233191,0.807503407,3081,0.056144,346,4.222961,True,314,1134,False,False,False,False,False,5.151678191032261,6.662911534018349,0.1763590505762001,0.026468766645898926,12.502595187500003,220.1981896727651,20.0,2.138811459940555e-05,0.00040734588143287453,3.4211405139002534e-05,0.0004629454011712826,0.0,88.6,59.5,36.45326309204101
M2G__UP028,open_qa,gemma4:12b,True,stop,9.26560859,0.850518363,3016,0.042447,689,8.308050999,True,1292,1919,False,False,False,False,False,9.26953292998951,10.78077893803129,0.3332835794863782,0.030914610289489913,12.5028704375,261.23465929771277,20.0,3.5690704394379914e-05,0.000782093959008634,5.709020071662963e-05,0.0008748748641196436,0.0,88.44444444444444,59.5,36.456887563069664
M2G__UP029,open_qa,gemma4:12b,True,stop,12.521551561,0.801299693,3015,0.210822,944,11.460869,True,2133,2075,False,False,False,False,False,12.525533808977343,14.037581149023026,0.45455739528304784,0.032381461624867165,12.503274026923076,274.73480635374426,20.0,4.7002479367712566e-05,0.0010710375234959102,7.518061738325439e-05,0.0011932206202468771,12.5,89.25,59.525,36.46011511484782
M2S__UP029,open_qa,gemma4:12b,True,stop,15.762203149,0.839567571,3080,0.223032,1211,14.635011,True,1332,4054,False,False,False,False,False,15.766200295998715,17.278126542980317,0.57992407031486,0.033564059672341565,12.50286728,238.80998611792938,20.0,5.649818826854606e-05,0.001375447211469094,9.036479927761117e-05,0.0015223101990152516,0.0,86.73333333333333,59.5,36.45232365926107
M2S__UP030,open_qa,gemma4:12b,True,stop,12.477188803,0.869926861,3086,0.215547,935,11.328311,True,386,4209,False,False,False,False,False,12.480424430978019,13.998593712982256,0.45865752939083326,0.032764543267333746,12.503274026923076,278.51569920463106,20.0,4.684305365259788e-05,0.0010822119768789662,7.49285090164954e-05,0.0012039835395480595,0.0,87.66666666666667,59.5,36.43785794576009
M2G__UP030,open_qa,gemma4:12b,True,stop,16.19328591,0.903135888,3021,0.194543,1249,15.031083,True,1623,4161,False,False,False,False,False,16.19687988102669,17.708017005003057,0.6012957305884957,0.033956130176439926,12.502574645000001,262.4681068835459,20.0,5.7981990736446136e-05,0.001427689753261241,9.273941386685086e-05,0.001578411157864538,3.125,84.125,59.5,36.4514319896698
M2G__UP031,open_qa,gemma4:12b,True,stop,6.872425875,0.90596497,3020,0.202992,468,5.705184,True,1137,827,False,False,False,False,False,6.876249378954526,8.390210137004033,0.24053568872674602,0.028668613157362022,12.503261648214286,240.53938877745117,20.0,2.7380165920803835e-05,0.0005602357259668622,4.379423733334989e-05,0.0006314101292210159,0.0,77.0,59.5,36.45743306477865
M2S__UP031,open_qa,gemma4:12b,True,stop,9.445241975,0.899711531,3085,0.217882,676,8.272281999,True,593,2317,False,False,False,False,False,9.448881448013708,10.95987453701673,0.3374069105106654,0.030785654468131102,12.5032317425,259.988047634914,20.0,3.631435571290127e-05,0.0007912992441498901,5.80850758444285e-05,0.0008856986757072199,0.0,88.33333333333333,59.5,36.4530881245931
M2S__UP032,open_qa,gemma4:12b,True,stop,3.808315771,0.811187499,3083,0.216626,223,2.714758,True,445,559,False,False,False,False,False,3.8121770279831253,5.324104433995672,0.12614188523867834,0.02369260160135711,12.503132478125,194.58191716015966,20.0,1.6740492948364385e-05,0.0002876082856424489,2.6775739688956594e-05,0.0003311245182797699,0.0,88.33333333333333,59.5,36.45049921671549
M2G__UP032,open_qa,gemma4:12b,True,stop,14.341316851,0.90186883,3018,0.042243,1095,13.338399,True,1961,2821,False,False,False,False,False,14.344511597999372,15.855252350971568,0.5222619149402357,0.03293936314474571,12.5072273075,279.8543359677781,20.0,5.3335162927473125e-05,0.001232325152526137,8.528577967760309e-05,0.001370946095131213,0.0,88.64285714285714,59.5,36.42483220781599
M2G__UP033,open_qa,gemma4:12b,True,stop,8.811416224,0.867985355,3016,0.212214,630,7.676784,True,1371,1527,False,False,False,False,False,8.814880603982601,10.325965006020851,0.3152833887719649,0.03053306771697656,12.503202375,257.69671409532515,20.0,3.4112892636766764e-05,0.0007389467022678176,5.456447327224952e-05,0.0008276240681768339,0.0,88.25,59.5,36.457022190093994
M2S__UP033,open_qa,gemma4:12b,True,stop,6.275953074,0.762693986,3081,0.174806,436,5.275406,True,410,1685,False,False,False,False,False,6.27962290099822,7.791218683007173,0.22294568192868996,0.028614994778023574,12.502984721428573,240.1178418148793,20.0,2.530654138307008e-05,0.0005194509711161643,4.0478560289031724e-05,0.0005852360727882661,0.0,88.83333333333333,59.5,36.44941012064616
M2S__UP034,open_qa,gemma4:12b,True,stop,11.949886857,0.836380262,3093,0.222241,895,10.831373,True,1161,3049,False,False,False,False,False,11.95379929896444,13.466272982012015,0.437588891218676,0.03249517455967205,12.503470137500003,275.87025229752044,20.0,4.501748755136318e-05,0.0010316555475462508,7.200498358902728e-05,0.0011486780186866412,9.090909090909092,88.81818181818181,59.5,36.448278253728695
M2G__UP034,open_qa,gemma4:12b,True,stop,13.235694529,0.907692547,3028,0.213741,995,12.057164,True,1627,2969,False,False,False,False,False,13.239685915992595,14.751193263975438,0.48258414298828695,0.032714922403384666,12.503232165178572,277.8233586894201,20.0,4.9481654472288446e-05,0.0011381620216397437,7.914761667780112e-05,0.0012667912927898331,0.0,83.53846153846153,59.5,36.449392758882965
M2G__UP035,open_qa,gemma4:12b,True,stop,5.262497529,0.846761254,3020,0.209305,344,4.153332,True,483,1140,False,False,False,False,False,5.2638433880056255,6.773022611043416,0.18105404955958715,0.026731646999727778,12.50249391875,222.61798487849086,20.0,2.177382081872673e-05,0.00041866727937822645,3.482875033352886e-05,0.00047526985053048204,0.0,88.6,59.5,36.43800659179688
M2S__UP035,open_qa,gemma4:12b,True,stop,4.345606274,0.833414495,3085,0.047789,279,3.402604,True,87,1055,False,False,False,False,False,4.348802838998381,5.8600040639867075,0.1453915169158523,0.024810821857508884,12.50238446,204.86457591521253,20.0,1.859984175150805e-05,0.00033330193330805,2.9753342189037036e-05,0.0003816551172485951,0.0,89.0,59.5,36.436978340148926
M2S__UP036,open_qa,gemma4:12b,True,stop,3.959787325,0.717521886,3082,0.040519,257,3.150091,True,32,1068,False,False,False,False,False,3.9636636420036666,5.475806709961034,0.13466554382656917,0.024592822749130137,12.5027648,203.01020868694874,20.0,1.726527034243977e-05,0.00030861830245054733,2.7615689122143923e-05,0.00035349926191513103,0.0,88.0,59.5,36.44334030151367
M2G__UP036,open_qa,gemma4:12b,True,stop,2.668736406,0.847418413,3017,0.041707,141,1.721073,True,56,508,False,False,False,False,False,2.6706770539749414,4.180887244991027,0.08203126886802935,0.019620540823316417,12.502345962500002,156.95437511551933,20.0,1.2767557081345268e-05,0.00018214236793667737,2.0423501594470712e-05,0.00021533342661249336,0.0,84.5,59.5,36.43451118469238
M2G__UP037,open_qa,gemma4:12b,True,stop,9.882972661,0.885039319,3016,0.039865,732,8.896323,True,1281,1863,False,False,False,False,False,9.886848902970087,11.400874514016323,0.3526756633534183,0.030934088689410288,12.50328644,261.39489151141845,20.0,3.7836980837283966e-05,0.000827421495269931,6.052092631677321e-05,0.0009257794024239882,11.11111111111111,88.66666666666667,59.5,36.4359253777398
M2S__UP037,open_qa,gemma4:12b,True,stop,6.387289218,0.871475175,3081,0.216611,432,5.244353,True,419,1525,False,False,False,False,False,6.390651825000532,7.901936176000163,0.2220402433608843,0.028099473143717243,12.502788585714287,235.20808304393944,20.0,2.5691687796738494e-05,0.0005160723573016668,4.109523659442655e-05,0.0005828592816928318,0.0,84.0,59.5,36.44945780436198
M2S__UP038,open_qa,gemma4:12b,True,stop,5.154943871,0.770278016,3080,0.203975,339,4.134435999,True,498,1048,False,False,False,False,False,5.158525466977153,6.67152866901597,0.17810444190248445,0.026696196739682796,12.50247635,222.40383861840664,20.0,2.141236232491203e-05,0.00041186394060233056,3.425077911104179e-05,0.0004675270820382844,0.0,85.6,59.5,36.43861465454101
M2G__UP038,open_qa,gemma4:12b,True,stop,6.345393575,0.871130619,3015,0.033919,440,5.379479,True,520,1427,False,False,False,False,False,6.348196345963515,7.8580313920392655,0.21972794925604686,0.027962213217759175,12.5028042875,233.90248097755358,20.0,2.5542983156307695e-05,0.0005103876305305732,4.0858858044440344e-05,0.0005767894717313213,0.0,88.33333333333333,59.5,36.434984842936196
